entity_id,entity_title,name,pageUrl
PID_000002725157,Q106790617,Rong Mi Nyak Drak Pal,https://www.wikidata.org/wiki/Q106790617
PID_000002725204,Q106790675,Namkha Tsewang Chokdrub,https://www.wikidata.org/wiki/Q106790675
PID_000002725215,Q106790689,Dogyü Gyatso,https://www.wikidata.org/wiki/Q106790689
PID_000002725216,Q106790690,Nyi Tangpa Ngawang Döndrub,https://www.wikidata.org/wiki/Q106790690
PID_000002725217,Q106790691,Yongdzin Lozang Zöpa,https://www.wikidata.org/wiki/Q106790691
PID_000002725218,Q106790692,Gelong Samten Gyatso,https://www.wikidata.org/wiki/Q106790692
PID_000002725227,Q106790705,Drungpa Tsöndrü Gyaltsen,https://www.wikidata.org/wiki/Q106790705
PID_000002725228,Q106790706,Ta Pukpa Lozang Damchö Gyaltsen,https://www.wikidata.org/wiki/Q106790706
PID_000002725229,Q106790708,Kachen Namkha Dorjé,https://www.wikidata.org/wiki/Q106790708
PID_000002725231,Q106790710,Men Khangpa Ngawang Chö Pel,https://www.wikidata.org/wiki/Q106790710
PID_000002725236,Q106790716,Tri Chen Gendün Tendzin,https://www.wikidata.org/wiki/Q106790716
PID_000002725238,Q106790718,Ngawang Sonam Gyatso,https://www.wikidata.org/wiki/Q106790718
PID_000002725249,Q106790730,Akya Yongdzin Lozang Döndrub,https://www.wikidata.org/wiki/Q106790730
PID_000002725253,Q106790734,Ka Gyurwa Tabkhé Gyatso,https://www.wikidata.org/wiki/Q106790734
PID_000002725254,Q106790735,Ngari Kachen Yeshe Tayé,https://www.wikidata.org/wiki/Q106790735
PID_000002725256,Q106790737,Khedrub Lozang Tendzin,https://www.wikidata.org/wiki/Q106790737
PID_000002725258,Q106790740,Drak Kar Ngak Rampa Lozang Tenpa Rabgyé,https://www.wikidata.org/wiki/Q106790740
PID_000002725262,Q106790745,Tar Tsé Kün Ga,https://www.wikidata.org/wiki/Q106790745
PID_000002725263,Q106790746,Dön Yö Gyaltsen,https://www.wikidata.org/wiki/Q106790746
PID_000002725264,Q106790747,Ja Lung Tutob Paljor,https://www.wikidata.org/wiki/Q106790747
PID_000002725265,Q106790749,Mingyur Gyaltsen,https://www.wikidata.org/wiki/Q106790749
PID_000002725267,Q106790751,Jampa Namkha Sam Drub,https://www.wikidata.org/wiki/Q106790751
PID_000002725269,Q106790754,Jampa Namkha Chime,https://www.wikidata.org/wiki/Q106790754
PID_000002725271,Q106790756,Do Khyentse Yeshe Dorje,https://www.wikidata.org/wiki/Q106790756
PID_000002725272,Q106790757,Jigme Gyelwai Nyugu,https://www.wikidata.org/wiki/Q106790757
PID_000002725274,Q106790760,Rigdzin Jikme Gocha,https://www.wikidata.org/wiki/Q106790760
PID_000002725282,Q106790768,Rinchen Namgyal,https://www.wikidata.org/wiki/Q106790768
PID_000002725283,Q106790769,Min Ling Tri Chen Pema Gyurmé Gyatso,https://www.wikidata.org/wiki/Q106790769
PID_000002725284,Q106790771,Ngawang Kunzang Dorjé,https://www.wikidata.org/wiki/Q106790771
PID_000002725322,Q106790974,Bön Lungpa Gar Wang Tsultrim Gyaltsen,https://www.wikidata.org/wiki/Q106790974
PID_000002725323,Q106790975,Tendzin Gyurmé Dorjé,https://www.wikidata.org/wiki/Q106790975
PID_000002725325,Q106790978,Pa Dro Chöjé Chö Wang Lhündrub,https://www.wikidata.org/wiki/Q106790978
PID_000002725341,Q106790998,Garwang Dorje,https://www.wikidata.org/wiki/Q106790998
PID_000002725343,Q106791,Ángela Molina,https://www.wikidata.org/wiki/Q106791
PID_000002725365,Q106791029,Drung Yik Lodrö Norden,https://www.wikidata.org/wiki/Q106791029
PID_000002725366,Q106791030,Drung Yik Chimé Khepa,https://www.wikidata.org/wiki/Q106791030
PID_000002725428,Q106791105,Ja Tang Chö Dorjé,https://www.wikidata.org/wiki/Q106791105
PID_000002725434,Q106791112,Drub Chok Jampal Gyatso,https://www.wikidata.org/wiki/Q106791112
PID_000002725435,Q106791113,Jampal Tsultrim,https://www.wikidata.org/wiki/Q106791113
PID_000002725438,Q106791118,Kachen Lozang Chö Pel,https://www.wikidata.org/wiki/Q106791118
PID_000002725440,Q106791120,Rik Dra Jikme Rigpé Raldri,https://www.wikidata.org/wiki/Q106791120
PID_000002725441,Q106791121,Ling Mö Lozang Rinchen,https://www.wikidata.org/wiki/Q106791121
PID_000002725442,Q106791123,Lozang Rinchen,https://www.wikidata.org/wiki/Q106791123
PID_000002725444,Q106791125,Dé Khangwa Lozang Rabten,https://www.wikidata.org/wiki/Q106791125
PID_000002725468,Q106791156,Ganden Pukpa Lozang Döndrub,https://www.wikidata.org/wiki/Q106791156
PID_000002725469,Q106791157,Nyi Tang Ku Kyé,https://www.wikidata.org/wiki/Q106791157
PID_000002725471,Q106791160,Nyi Tang Men Gyal Tulku,https://www.wikidata.org/wiki/Q106791160
PID_000002725478,Q106791168,Né Sarwa Jamyang Tendzin,https://www.wikidata.org/wiki/Q106791168
PID_000002725479,Q106791169,Püntsok Lek Jor,https://www.wikidata.org/wiki/Q106791169
PID_000002725483,Q106791175,Lo Ling Lozang Jinpa,https://www.wikidata.org/wiki/Q106791175
PID_000002725486,Q106791178,Khenchen Gendün Gyatso,https://www.wikidata.org/wiki/Q106791178
PID_000002725487,Q106791179,Jikme Yeshe Drakpa,https://www.wikidata.org/wiki/Q106791179
PID_000002725497,Q106791191,Tsa Yü Ngawang Tendzin,https://www.wikidata.org/wiki/Q106791191
PID_000002725502,Q106791197,Lha Rampa Lozang Tendzin,https://www.wikidata.org/wiki/Q106791197
PID_000002725503,Q106791199,Ngawang Jamyang Tendzin Gyatso,https://www.wikidata.org/wiki/Q106791199
PID_000002725504,Q106791201,Ngawang Tubten Wangchuk,https://www.wikidata.org/wiki/Q106791201
PID_000002725505,Q106791202,Kalzang Rabgyé Gyatso,https://www.wikidata.org/wiki/Q106791202
PID_000002725506,Q106791203,Lobzang Dogyu Yeshe,https://www.wikidata.org/wiki/Q106791203
PID_000002725508,Q106791206,Wangchen Gyé Rab Dorjé,https://www.wikidata.org/wiki/Q106791206
PID_000002725509,Q106791207,Sherab Gyatso,https://www.wikidata.org/wiki/Q106791207
PID_000002725510,Q106791208,Tsampa Lozang Könchok,https://www.wikidata.org/wiki/Q106791208
PID_000002725513,Q106791212,Tong Kor Tulku Jamyang Tendzin Gyatso,https://www.wikidata.org/wiki/Q106791212
PID_000002725515,Q106791214,Jigme Yonten Gonpo,https://www.wikidata.org/wiki/Q106791214
PID_000002725517,Q106791216,Choying Dorje,https://www.wikidata.org/wiki/Q106791216
PID_000002725519,Q106791219,Jigme Rigdzin Gonpo,https://www.wikidata.org/wiki/Q106791219
PID_000002725520,Q106791220,Orgyen Sam Drub,https://www.wikidata.org/wiki/Q106791220
PID_000002725521,Q106791221,Nyi Trul Pendé Gyatso,https://www.wikidata.org/wiki/Q106791221
PID_000002725522,Q106791222,Rigdzin Zangpo,https://www.wikidata.org/wiki/Q106791222
PID_000002725523,Q106791224,Guru Tashi,https://www.wikidata.org/wiki/Q106791224
PID_000002725524,Q106791225,Mingyur Pendé Gyatso,https://www.wikidata.org/wiki/Q106791225
PID_000002725526,Q106791227,Drowo Lung Drubtob Lozang Lha Chok,https://www.wikidata.org/wiki/Q106791227
PID_000002725529,Q106791231,Gyurme Pema Tekchok,https://www.wikidata.org/wiki/Q106791231
PID_000002725544,Q106791251,Konchok Tenpai Gyeltsen,https://www.wikidata.org/wiki/Q106791251
PID_000002725545,Q106791252,Toyön Yeshe Döndrub Tenpé Gyaltsen,https://www.wikidata.org/wiki/Q106791252
PID_000002725552,Q106791260,Ngak Chen Damchö Paljor,https://www.wikidata.org/wiki/Q106791260
PID_000002725553,Q106791262,Tsangpa Khenchen Yeshe Paljor,https://www.wikidata.org/wiki/Q106791262
PID_000002725554,Q106791264,Künpang Yeshe Tendzin,https://www.wikidata.org/wiki/Q106791264
PID_000002725565,Q106791278,Tsewang Kyab Chok,https://www.wikidata.org/wiki/Q106791278
PID_000002725570,Q106791284,Sengchen Lozang Tendzin Paljor,https://www.wikidata.org/wiki/Q106791284
PID_000002725571,Q106791285,Kha Mang Chö Pel Döndrub,https://www.wikidata.org/wiki/Q106791285
PID_000002725573,Q106791288,Gu Gé Yongdzin Lozang Tendzin Gyatso,https://www.wikidata.org/wiki/Q106791288
PID_000002725578,Q106791294,Shar Tsé Lozang Yönten,https://www.wikidata.org/wiki/Q106791294
PID_000002725579,Q106791295,Changchub Rinchen,https://www.wikidata.org/wiki/Q106791295
PID_000002725589,Q106791307,Könchok Gyatso,https://www.wikidata.org/wiki/Q106791307
PID_000002725642,Q106791373,Drang Ti Dar Ma Nyingpo,https://www.wikidata.org/wiki/Q106791373
PID_000002725654,Q106791389,Tsemé Kyebu Sönam Gön,https://www.wikidata.org/wiki/Q106791389
PID_000002725657,Q106791393,Drung Yik Lozang Gyatso,https://www.wikidata.org/wiki/Q106791393
PID_000002725668,Q106791407,Ling Könchok Gyalwé Lodrö,https://www.wikidata.org/wiki/Q106791407
PID_000002725670,Q106791409,Chang Lung Pandita Ngawang Lozang Tenpé Gyaltsen,https://www.wikidata.org/wiki/Q106791409
PID_000002725674,Q106791416,Ngawang Yeshe Tubten,https://www.wikidata.org/wiki/Q106791416
PID_000002725675,Q106791417,Lozang Tukjé,https://www.wikidata.org/wiki/Q106791417
PID_000002725677,Q106791419,Lozang Tenpé Gyaltsen,https://www.wikidata.org/wiki/Q106791419
PID_000002725691,Q106791434,O Rö Shyab Drung Lozang Tenpé Gyaltsen,https://www.wikidata.org/wiki/Q106791434
PID_000002725699,Q106791445,Jetsün Lozang Nyendrak,https://www.wikidata.org/wiki/Q106791445
PID_000002725700,Q106791446,Ngawang Trinlé,https://www.wikidata.org/wiki/Q106791446
PID_000002725710,Q106791458,Tang Sakpa Döndrub,https://www.wikidata.org/wiki/Q106791458
PID_000002725716,Q106791465,Drung Yik Chö Dzin Dargyé,https://www.wikidata.org/wiki/Q106791465
PID_000002725718,Q106791467,Lozang Tendzin,https://www.wikidata.org/wiki/Q106791467
PID_000002725722,Q106791471,Yu Ngok Dön Yö Gyatso,https://www.wikidata.org/wiki/Q106791471
PID_000002725727,Q106791479,Könchok Tenpé Gyaltsen,https://www.wikidata.org/wiki/Q106791479
PID_000002725733,Q106791487,Könchok Damchö Yar Pel,https://www.wikidata.org/wiki/Q106791487
PID_000002725734,Q106791488,Gendün Gyatso,https://www.wikidata.org/wiki/Q106791488
PID_000002725736,Q106791490,Reb Tsa Ka Gyur Könchok Damchö Yar Pel,https://www.wikidata.org/wiki/Q106791490
PID_000002725753,Q106791513,Dar Tsang Lozang Rabgyé,https://www.wikidata.org/wiki/Q106791513
PID_000002725761,Q106791524,Tar Shul Chökyong Gyatso,https://www.wikidata.org/wiki/Q106791524
PID_000002725762,Q106791525,Lamo Drak Gen Lozang Tashi,https://www.wikidata.org/wiki/Q106791525
PID_000002725783,Q106791552,Gyalsé Yishyin Lek Drub,https://www.wikidata.org/wiki/Q106791552
PID_000002725784,Q106791554,Lobzang Khechok,https://www.wikidata.org/wiki/Q106791554
PID_000002725792,Q106791564,Lozang Trinlé Gyatso,https://www.wikidata.org/wiki/Q106791564
PID_000002725794,Q106791566,Lobzang Gyeltsen Sengge,https://www.wikidata.org/wiki/Q106791566
PID_000002725798,Q106791570,Kalzang Ngödrub,https://www.wikidata.org/wiki/Q106791570
PID_000002725800,Q106791572,Shyé Chen Wön Trul Gyurmé Tutob Namgyal,https://www.wikidata.org/wiki/Q106791572
PID_000002725808,Q106791584,Kang Tsa Khenpo Dorjé Rabten,https://www.wikidata.org/wiki/Q106791584
PID_000002725812,Q106791590,Japa Dongak Gyatso,https://www.wikidata.org/wiki/Q106791590
PID_000002725814,Q106791594,Nam Trul Kunzang Tek Chok Dorjé,https://www.wikidata.org/wiki/Q106791594
PID_000002725815,Q106791597,Zé Chen Pema Gyurmé Gyatso,https://www.wikidata.org/wiki/Q106791597
PID_000002725816,Q106791599,Pema Kunzang,https://www.wikidata.org/wiki/Q106791599
PID_000002725817,Q106791600,Kalzang Wangchuk,https://www.wikidata.org/wiki/Q106791600
PID_000002725818,Q106791601,Ngawang Sönam Gyaltsen,https://www.wikidata.org/wiki/Q106791601
PID_000002725819,Q106791603,Dongak Chokyi Nyima,https://www.wikidata.org/wiki/Q106791603
PID_000002725821,Q106791605,Jampel Gyepai Dorje,https://www.wikidata.org/wiki/Q106791605
PID_000002725823,Q106791608,Yonten Gonpo,https://www.wikidata.org/wiki/Q106791608
PID_000002725824,Q106791610,Ba Tur Khenpo Tubten Chö Pel,https://www.wikidata.org/wiki/Q106791610
PID_000002725825,Q106791611,Minyak Kunzang Sonam,https://www.wikidata.org/wiki/Q106791611
PID_000002725826,Q106791612,Kelden Gyatso,https://www.wikidata.org/wiki/Q106791612
PID_000002725827,Q106791614,Tubten Nyinje Gyeltsen,https://www.wikidata.org/wiki/Q106791614
PID_000002725829,Q106791617,Sonam Gelek,https://www.wikidata.org/wiki/Q106791617
PID_000002725830,Q106791618,Sakya Yab Jé Kün Ga Rinchen,https://www.wikidata.org/wiki/Q106791618
PID_000002725831,Q106791620,Mü Chen Chönyi Yeshe,https://www.wikidata.org/wiki/Q106791620
PID_000002725832,Q106791621,Mü Chen Sönam Pal Zang,https://www.wikidata.org/wiki/Q106791621
PID_000002725844,Q106791638,Nga Rigpa Kün Ga Tashi,https://www.wikidata.org/wiki/Q106791638
PID_000002725845,Q106791640,Wangdü Nyingpo,https://www.wikidata.org/wiki/Q106791640
PID_000002725861,Q106791662,Dön Yö Dorjé,https://www.wikidata.org/wiki/Q106791662
PID_000002725862,Q106791664,Dzong Kar Jikme Lung Rik Gyatso,https://www.wikidata.org/wiki/Q106791664
PID_000002725873,Q106791678,Jampa Kün Ga Tendzin,https://www.wikidata.org/wiki/Q106791678
PID_000002725874,Q106791680,Ri Khü Tulku Kün Ga Khedrub Wangpo,https://www.wikidata.org/wiki/Q106791680
PID_000002725878,Q106791686,Kün Ga Tenpé Gyaltsen,https://www.wikidata.org/wiki/Q106791686
PID_000002725880,Q106791688,Ngorpa Pönlob Lo Ter Wangpo,https://www.wikidata.org/wiki/Q106791688
PID_000002725881,Q106791689,Minyak Rongsharwa Tubten Lek Shé Zangpo,https://www.wikidata.org/wiki/Q106791689
PID_000002725884,Q106791693,Pema Dechen Zangpo,https://www.wikidata.org/wiki/Q106791693
PID_000002725885,Q106791695,Konchok Drakpa,https://www.wikidata.org/wiki/Q106791695
PID_000002725886,Q106791696,Orgyen Tendzin Norbu,https://www.wikidata.org/wiki/Q106791696
PID_000002725887,Q106791697,Ling Trul Tubten Pema Gyaltsen,https://www.wikidata.org/wiki/Q106791697
PID_000002725888,Q106791700,Lungtok Tenpé Nyima,https://www.wikidata.org/wiki/Q106791700
PID_000002725889,Q106791702,Tubten Gyeltsen Ozer,https://www.wikidata.org/wiki/Q106791702
PID_000002725897,Q106791814,Gé Mang Jé Wön Norbu Tendzin,https://www.wikidata.org/wiki/Q106791814
PID_000002725899,Q106791816,Go Lok Menpa Tak La Norbu,https://www.wikidata.org/wiki/Q106791816
PID_000002725902,Q106791820,A Kya Lama Gar Chö,https://www.wikidata.org/wiki/Q106791820
PID_000002725905,Q106791823,Khenpo Munsel,https://www.wikidata.org/wiki/Q106791823
PID_000002725906,Q106791824,Purtsa Khenpo Akon,https://www.wikidata.org/wiki/Q106791824
PID_000002725916,Q106791836,Khenchen Tashi Özer,https://www.wikidata.org/wiki/Q106791836
PID_000002725917,Q106791838,Ngedön Tenpa Rabgyé,https://www.wikidata.org/wiki/Q106791838
PID_000002725919,Q106791840,Tsuklak Chökyi Gyalpo,https://www.wikidata.org/wiki/Q106791840
PID_000002725926,Q106791848,Shya Lu Losal Ten Kyong,https://www.wikidata.org/wiki/Q106791848
PID_000002725929,Q106791851,Tendzin Trinlé,https://www.wikidata.org/wiki/Q106791851
PID_000002725934,Q106791857,Khenchen Sönam Chokdrub,https://www.wikidata.org/wiki/Q106791857
PID_000002725938,Q106791863,Jam Ling Penchen Sönam Namgyal,https://www.wikidata.org/wiki/Q106791863
PID_000002725956,Q106791883,Ngawang Trinle,https://www.wikidata.org/wiki/Q106791883
PID_000002725957,Q106791884,Ngawang Tendzin Namgyal,https://www.wikidata.org/wiki/Q106791884
PID_000002725982,Q106791914,Karma Shyenpen Özer,https://www.wikidata.org/wiki/Q106791914
PID_000002725986,Q106791918,Lobzang Tsultrim,https://www.wikidata.org/wiki/Q106791918
PID_000002725987,Q106791919,Sengchen Lozang Paljor,https://www.wikidata.org/wiki/Q106791919
PID_000002726009,Q106791945,Khyen Rab Tenpa Chö Pel,https://www.wikidata.org/wiki/Q106791945
PID_000002726030,Q106791971,Pema Tsewang Gyatso,https://www.wikidata.org/wiki/Q106791971
PID_000002726033,Q106791974,Kunzang Pelden,https://www.wikidata.org/wiki/Q106791974
PID_000002726034,Q106791975,Gé Mang Khenchen Yönten Gyatso,https://www.wikidata.org/wiki/Q106791975
PID_000002726036,Q106791977,Khenchen Tsewang Rigdzin,https://www.wikidata.org/wiki/Q106791977
PID_000002726037,Q106791978,Pema Tekchok Loden,https://www.wikidata.org/wiki/Q106791978
PID_000002726041,Q106791983,Ba Tur Khenchen Tub Ga,https://www.wikidata.org/wiki/Q106791983
PID_000002726044,Q106791987,Pema Norbu,https://www.wikidata.org/wiki/Q106791987
PID_000002726045,Q106791988,Sonam Chopel,https://www.wikidata.org/wiki/Q106791988
PID_000002726046,Q106791989,Orgyen Jikdral Chöying Dorjé,https://www.wikidata.org/wiki/Q106791989
PID_000002726056,Q106792000,Jampal Dewé Nyima,https://www.wikidata.org/wiki/Q106792000
PID_000002726060,Q106792006,Kyabjé Ngawang Samten,https://www.wikidata.org/wiki/Q106792006
PID_000002726061,Q106792007,Kün Ga Ngedön Shyab,https://www.wikidata.org/wiki/Q106792007
PID_000002726064,Q106792011,Bamda Gelek,https://www.wikidata.org/wiki/Q106792011
PID_000002726096,Q106792051,Kyil Zur Lozang Jinpa,https://www.wikidata.org/wiki/Q106792051
PID_000002726119,Q106792079,Geshé Tenpa Tendzin,https://www.wikidata.org/wiki/Q106792079
PID_000002726123,Q106792084,Lozang Chö Jor Lhündrub,https://www.wikidata.org/wiki/Q106792084
PID_000002726147,Q106792114,Ngakchang Gönpo Tsé Ten,https://www.wikidata.org/wiki/Q106792114
PID_000002726159,Q106792127,Chökyi Lodrö,https://www.wikidata.org/wiki/Q106792127
PID_000002726167,Q106792136,Jikdrel Chokyi Langpo,https://www.wikidata.org/wiki/Q106792136
PID_000002726169,Q106792138,Jigme Dorje,https://www.wikidata.org/wiki/Q106792138
PID_000002726170,Q106792139,Chökyi Gyatso,https://www.wikidata.org/wiki/Q106792139
PID_000002726171,Q106792141,Trangpo Lama Kunzang Gyurmé,https://www.wikidata.org/wiki/Q106792141
PID_000002726172,Q106792142,Gyi Ling Tuk Chok Dorjé,https://www.wikidata.org/wiki/Q106792142
PID_000002726173,Q106792143,Kunzang Chökyi Nyima,https://www.wikidata.org/wiki/Q106792143
PID_000002726180,Q106792152,Do Drimé Drakpa,https://www.wikidata.org/wiki/Q106792152
PID_000002726183,Q106792156,Dechen Rigpé Raldri,https://www.wikidata.org/wiki/Q106792156
PID_000002726184,Q106792157,Kham Sum Zilnön Gyepa Dorjé,https://www.wikidata.org/wiki/Q106792157
PID_000002726185,Q106792158,Tubten Nyendrak,https://www.wikidata.org/wiki/Q106792158
PID_000002726187,Q106792161,Gyurme Wosel,https://www.wikidata.org/wiki/Q106792161
PID_000002726188,Q106792162,A Drö Khenpo Yeshe Gyatso,https://www.wikidata.org/wiki/Q106792162
PID_000002726195,Q106792171,Nyak Shul Khenpo Gyurmé Ösal,https://www.wikidata.org/wiki/Q106792171
PID_000002726196,Q106792172,Konchok Zangpo,https://www.wikidata.org/wiki/Q106792172
PID_000002726198,Q106792174,Ngawang Norbu,https://www.wikidata.org/wiki/Q106792174
PID_000002726199,Q106792176,Yi Lhung Jalü Pa Sönam Namgyal,https://www.wikidata.org/wiki/Q106792176
PID_000002726200,Q106792177,Yak Zé Tertön Gar Wang Tek Chok Lingpa,https://www.wikidata.org/wiki/Q106792177
PID_000002726201,Q106792178,Yak Zé Lama Pal Jin,https://www.wikidata.org/wiki/Q106792178
PID_000002726204,Q106792181,Shyé Chen Kong Trul Pema Drimé,https://www.wikidata.org/wiki/Q106792181
PID_000002726205,Q106792182,Dru Jamyang Drakpa,https://www.wikidata.org/wiki/Q106792182
PID_000002726222,Q106792204,Karma Shedrub Chokyi Sengge,https://www.wikidata.org/wiki/Q106792204
PID_000002726224,Q106792206,Tubten Nyima,https://www.wikidata.org/wiki/Q106792206
PID_000002726225,Q106792207,Dzogchen Khenpo Pema Tsewang,https://www.wikidata.org/wiki/Q106792207
PID_000002726236,Q106792221,Kün Ga Wangchuk,https://www.wikidata.org/wiki/Q106792221
PID_000002726238,Q106792223,Dzogchen Khenpo Rigdzin Özer,https://www.wikidata.org/wiki/Q106792223
PID_000002726239,Q106792224,Khenpo Pema Sam Drub,https://www.wikidata.org/wiki/Q106792224
PID_000002726240,Q106792225,Penor 02,https://www.wikidata.org/wiki/Q106792225
PID_000002726241,Q106792226,Drukpa Ku Chen Chöying Rolwé Dorjé,https://www.wikidata.org/wiki/Q106792226
PID_000002726242,Q106792227,Khenchen Könchok Rinchen,https://www.wikidata.org/wiki/Q106792227
PID_000002726243,Q106792228,Mewa Khenpo Norbu Tendzin,https://www.wikidata.org/wiki/Q106792228
PID_000002726244,Q106792229,Do Trul Tubten Changchub Gyaltsen,https://www.wikidata.org/wiki/Q106792229
PID_000002726246,Q106792232,Sher Treng Tulku Jamyang Sherab Gyaltsen,https://www.wikidata.org/wiki/Q106792232
PID_000002726248,Q106792234,Dro Gön Yeshe Dargyé,https://www.wikidata.org/wiki/Q106792234
PID_000002726249,Q106792235,Tubten Lek Shé Chökyi Jungné,https://www.wikidata.org/wiki/Q106792235
PID_000002726251,Q106792238,Jigme Lodro,https://www.wikidata.org/wiki/Q106792238
PID_000002726252,Q106792239,Pema Kalzang,https://www.wikidata.org/wiki/Q106792239
PID_000002726255,Q106792242,Khenchen Dazer,https://www.wikidata.org/wiki/Q106792242
PID_000002726256,Q106792244,Kah Tok Khenpo Ngawang Khyentsé Norbu,https://www.wikidata.org/wiki/Q106792244
PID_000002726264,Q106792254,Kham Nyön Dharma Sengé,https://www.wikidata.org/wiki/Q106792254
PID_000002726292,Q106792286,Muk Sang Tulku Pema Kunzang Rangdrol,https://www.wikidata.org/wiki/Q106792286
PID_000002726293,Q106792287,Khenpo Nüden,https://www.wikidata.org/wiki/Q106792287
PID_000002726294,Q106792288,Jadral Chö Ying Rangdrol,https://www.wikidata.org/wiki/Q106792288
PID_000002726295,Q106792290,Natsok Rangdrol,https://www.wikidata.org/wiki/Q106792290
PID_000002726305,Q106792301,Mewa Khenpo Tubten Özer,https://www.wikidata.org/wiki/Q106792301
PID_000002726306,Q106792302,A Dzom Gyalsé Gyurmé Dorjé,https://www.wikidata.org/wiki/Q106792302
PID_000002726309,Q106792305,Jampal,https://www.wikidata.org/wiki/Q106792305
PID_000002726310,Q106792306,Tsendzin Wangmo,https://www.wikidata.org/wiki/Q106792306
PID_000002726314,Q106792310,Gyal Rong Tulku Do Ngak Tenpé Drönmé,https://www.wikidata.org/wiki/Q106792310
PID_000002726317,Q106792313,Kunzang Namgyal,https://www.wikidata.org/wiki/Q106792313
PID_000002726321,Q106792320,Nyo Shul Lungtok Tenpé Gyaltsen,https://www.wikidata.org/wiki/Q106792320
PID_000002726327,Q106792327,Rinchen Zangpo,https://www.wikidata.org/wiki/Q106792327
PID_000002726335,Q106792336,Khenchen Gyaltsen Özer,https://www.wikidata.org/wiki/Q106792336
PID_000002726336,Q106792337,Kah Tok Wön Trul Tsultrim Yönten Gyatso,https://www.wikidata.org/wiki/Q106792337
PID_000002726338,Q106792340,Shyepé Dorjé,https://www.wikidata.org/wiki/Q106792340
PID_000002726358,Q106792361,Kunzang Pema Trinle,https://www.wikidata.org/wiki/Q106792361
PID_000002726365,Q106792370,Drak Yabpa Khyen Rab Sengé,https://www.wikidata.org/wiki/Q106792370
PID_000002726375,Q106792382,Konchok Tenpai Gyeltsen,https://www.wikidata.org/wiki/Q106792382
PID_000002726377,Q106792384,Tubten Trinle Gyatso,https://www.wikidata.org/wiki/Q106792384
PID_000002726381,Q106792388,Nyitul 06,https://www.wikidata.org/wiki/Q106792388
PID_000002726385,Q106792392,Gu Rong Gyalsé Chökyi Lodrö,https://www.wikidata.org/wiki/Q106792392
PID_000002726386,Q106792393,Nang Dzé Drubpé Dorjé,https://www.wikidata.org/wiki/Q106792393
PID_000002726390,Q106792397,Min Ling Khenchen Ngawang Khyentsé Norbu,https://www.wikidata.org/wiki/Q106792397
PID_000002726419,Q106792429,Lozang Samten,https://www.wikidata.org/wiki/Q106792429
PID_000002726422,Q106792433,Lozang Chöying,https://www.wikidata.org/wiki/Q106792433
PID_000002726423,Q106792434,Lozang Tenpa,https://www.wikidata.org/wiki/Q106792434
PID_000002726424,Q106792435,Ngawang Nyima,https://www.wikidata.org/wiki/Q106792435
PID_000002726427,Q106792438,Ga Shar Khen Zur Geshé Tamdrin Gyatso,https://www.wikidata.org/wiki/Q106792438
PID_000002726445,Q106792459,Tré Khen Zur Lozang Wangchuk,https://www.wikidata.org/wiki/Q106792459
PID_000002726462,Q106792479,Jo Khyab Pema Trinlé Nyingpo,https://www.wikidata.org/wiki/Q106792479
PID_000002726465,Q106792482,Po Lu Khenpo Dorjé,https://www.wikidata.org/wiki/Q106792482
PID_000002726466,Q106792483,Trom Gé A Rik Tulku,https://www.wikidata.org/wiki/Q106792483
PID_000002726480,Q106792499,Khenpo Lodrö,https://www.wikidata.org/wiki/Q106792499
PID_000002726496,Q106792518,Lodrö Gyatso,https://www.wikidata.org/wiki/Q106792518
PID_000002726509,Q106792602,Mani Lama Pema Siddhi,https://www.wikidata.org/wiki/Q106792602
PID_000002726546,Q106792646,Choktrul Dé Ga,https://www.wikidata.org/wiki/Q106792646
PID_000002726549,Q106792649,Tubten Kelzang Gyatso,https://www.wikidata.org/wiki/Q106792649
PID_000002726550,Q106792650,Dzi Pu Chobgyé Shyab Drung Lodrö Gyatso,https://www.wikidata.org/wiki/Q106792650
PID_000002726551,Q106792651,Dé Tso Khen Chung Sönam Palden,https://www.wikidata.org/wiki/Q106792651
PID_000002726552,Q106792652,Jamyang Sherab Chokyi Nangwa,https://www.wikidata.org/wiki/Q106792652
PID_000002726559,Q106792660,Drukpa Lama Rik Drol Gyatso,https://www.wikidata.org/wiki/Q106792660
PID_000002726561,Q106792662,Né Sar Tashi Chö Pel,https://www.wikidata.org/wiki/Q106792662
PID_000002726566,Q106792668,Gya Ra Jikme Lodrö,https://www.wikidata.org/wiki/Q106792668
PID_000002726572,Q106792675,Jé Kar Orgyen Tsöndrü,https://www.wikidata.org/wiki/Q106792675
PID_000002726574,Q106792678,Gyelse Sonam Deutsen,https://www.wikidata.org/wiki/Q106792678
PID_000002726583,Q106792688,Orgyen Tsöndrü,https://www.wikidata.org/wiki/Q106792688
PID_000002222368,Q102421706,Kenneth Kung,https://www.wikidata.org/wiki/Q102421706
PID_000002222411,Q102421759,Jing Wang,https://www.wikidata.org/wiki/Q102421759
PID_000002222413,Q102421761,Na Li,https://www.wikidata.org/wiki/Q102421761
PID_000002222414,Q102421762,Giacomo Ghidini,https://www.wikidata.org/wiki/Q102421762
PID_000002222415,Q102421763,Sk Kajal Arefin Imon,https://www.wikidata.org/wiki/Q102421763
PID_000002222418,Q102421766,Mai Hoang Bien,https://www.wikidata.org/wiki/Q102421766
PID_000002222468,Q102421841,Martina Mincheva,https://www.wikidata.org/wiki/Q102421841
