subject_id,relation_id,object_id
PID_000002074759,RID_0020,PID_000014156785
PID_000002074758,RID_0020,PID_000014156785
PID_000002074757,RID_0020,PID_000014156785
PID_000002074756,RID_0020,PID_000014156785
PID_000002074755,RID_0020,PID_000014156785
PID_000002074754,RID_0020,PID_000014156785
PID_000002074753,RID_0020,PID_000014156785
PID_000002074752,RID_0020,PID_000014156785
PID_000002074751,RID_0020,PID_000014156785
PID_000002074749,RID_0020,PID_000014156785
PID_000002074748,RID_0020,PID_000014156785
PID_000002074747,RID_0020,PID_000014156785
PID_000002074745,RID_0020,PID_000014156785
PID_000002074744,RID_0020,PID_000014156785
PID_000002074743,RID_0020,PID_000014156785
PID_000002070708,RID_0020,PID_000014156785
PID_000002069145,RID_0020,PID_000014156785
PID_000002069143,RID_0020,PID_000014156785
PID_000002062484,RID_0020,PID_000014156785
PID_000002061570,RID_0020,PID_000014156785
PID_000002061395,RID_0020,PID_000014156785
PID_000002047351,RID_0020,PID_000014156785
PID_000002043221,RID_0020,PID_000014156785
PID_000002043067,RID_0020,PID_000014156785
PID_000014780481,RID_0043,PID_000014769805
PID_000014655942,RID_0033,PID_000014770019
PID_000015449023,RID_0043,PID_000014770081
PID_000015387034,RID_0043,PID_000014770101
PID_000016047116,RID_0043,PID_000014770174
PID_000015633905,RID_0042,PID_000014770201
PID_000015711200,RID_0042,PID_000014770203
PID_000014789207,RID_0043,PID_000014770214
PID_000015216982,RID_0043,PID_000014770225
PID_000014927180,RID_0042,PID_000014770245
PID_000015710116,RID_0042,PID_000014770283
PID_000015944526,RID_0043,PID_000014770540
PID_000015526130,RID_0042,PID_000014770598
PID_000016136881,RID_0043,PID_000014770678
PID_000015460093,RID_0002,PID_000014770870
PID_000016000255,RID_0042,PID_000014771019
PID_000014737562,RID_0043,PID_000014771047
PID_000015490944,RID_0043,PID_000014771132
PID_000016025837,RID_0003,PID_000014771178
PID_000014597519,RID_0043,PID_000014771183
PID_000016151367,RID_0043,PID_000014771251
PID_000014904306,RID_0042,PID_000014771300
PID_000014860920,RID_0043,PID_000014771412
PID_000016133480,RID_0042,PID_000014771463
PID_000014852739,RID_0042,PID_000014771512
PID_000014620494,RID_0042,PID_000014771515
PID_000015421769,RID_0042,PID_000014771626
PID_000014763298,RID_0042,PID_000014771696
PID_000015221056,RID_0042,PID_000014771703
PID_000015973531,RID_0043,PID_000014771726
PID_000015457556,RID_0043,PID_000014771727
PID_000015518925,RID_0043,PID_000014769805
PID_000015450524,RID_0043,PID_000014770081
PID_000015061998,RID_0042,PID_000014770101
PID_000014939096,RID_0043,PID_000014770174
PID_000015261525,RID_0043,PID_000014770201
PID_000015631179,RID_0043,PID_000014770203
PID_000014778784,RID_0042,PID_000014770214
PID_000015216982,RID_0042,PID_000014770225
PID_000015314613,RID_0043,PID_000014770245
PID_000015953011,RID_0042,PID_000014770283
PID_000014455570,RID_0043,PID_000014770540
PID_000014373560,RID_0042,PID_000014770678
PID_000014554184,RID_0043,PID_000014771019
PID_000014853678,RID_0042,PID_000014771132
PID_000014682255,RID_0003,PID_000014771178
PID_000015006853,RID_0042,PID_000014771183
PID_000014842277,RID_0042,PID_000014771412
PID_000015796016,RID_0045,PID_000014771463
PID_000014830805,RID_0043,PID_000014771512
PID_000014424911,RID_0043,PID_000014771515
PID_000014540624,RID_0043,PID_000014771626
PID_000015132184,RID_0043,PID_000014771703
PID_000015458303,RID_0042,PID_000014771727
PID_000015899886,RID_0042,PID_000014769805
PID_000015744405,RID_0042,PID_000014770081
PID_000015187515,RID_0042,PID_000014770214
PID_000014476847,RID_0043,PID_000014770225
PID_000015855274,RID_0043,PID_000014770283
PID_000015004493,RID_0042,PID_000014771019
PID_000015505126,RID_0043,PID_000014771132
PID_000014660941,RID_0003,PID_000014771178
PID_000015242306,RID_0042,PID_000014771412
PID_000014829649,RID_0043,PID_000014771512
PID_000015139601,RID_0042,PID_000014771727
PID_000015313412,RID_0043,PID_000014769805
PID_000016043868,RID_0052,PID_000014770214
PID_000015049305,RID_0046,PID_000014770225
PID_000014415704,RID_0043,PID_000014770283
PID_000014767520,RID_0042,PID_000014771019
PID_000014514280,RID_0042,PID_000014771132
PID_000014427150,RID_0011,PID_000014771178
PID_000015135685,RID_0043,PID_000014771412
PID_000015575486,RID_0046,PID_000014771512
PID_000015308355,RID_0043,PID_000014771727
PID_000014499869,RID_0042,PID_000014769805
PID_000016013972,RID_0052,PID_000014770214
PID_000014421171,RID_0046,PID_000014770225
PID_000014374335,RID_0042,PID_000014770283
PID_000014681660,RID_0043,PID_000014771019
PID_000014620649,RID_0043,PID_000014771412
PID_000014429700,RID_0046,PID_000014771512
PID_000014486416,RID_0043,PID_000014771727
PID_000014758143,RID_0042,PID_000014770214
PID_000014980776,RID_0043,PID_000014771412
PID_000014407501,RID_0042,PID_000014771512
PID_000015779643,RID_0043,PID_000014770214
PID_000014670161,RID_0011,PID_000014771412
PID_000014452108,RID_0043,PID_000014771412
PID_000014375609,RID_0043,PID_000014771412
PID_000014888849,RID_0042,PID_000014771792
PID_000014799397,RID_0042,PID_000014771865
PID_000014873664,RID_0042,PID_000014772047
PID_000015304976,RID_0043,PID_000014772088
PID_000016167857,RID_0046,PID_000014772097
PID_000015004413,RID_0042,PID_000014772491
PID_000014689286,RID_0042,PID_000014772500
PID_000015196759,RID_0042,PID_000014772572
PID_000014940542,RID_0042,PID_000014772685
PID_000014802632,RID_0042,PID_000014773155
PID_000014950610,RID_0042,PID_000014773201
PID_000014766599,RID_0042,PID_000014773290
PID_000016141608,RID_0042,PID_000014773467
PID_000015453649,RID_0043,PID_000014773482
PID_000014551640,RID_0043,PID_000014773494
PID_000015118880,RID_0043,PID_000014773520
PID_000014729222,RID_0042,PID_000014773541
PID_000015240984,RID_0042,PID_000014773570
PID_000015176999,RID_0042,PID_000014773701
PID_000016124648,RID_0042,PID_000014773727
PID_000014784820,RID_0043,PID_000014773735
PID_000014472460,RID_0004,PID_000014773807
PID_000014555871,RID_0043,PID_000014771792
PID_000014798228,RID_0043,PID_000014771865
PID_000014801201,RID_0042,PID_000014772047
PID_000016157886,RID_0046,PID_000014772097
PID_000014469969,RID_0043,PID_000014772500
PID_000014546528,RID_0043,PID_000014772572
PID_000015954600,RID_0042,PID_000014772685
PID_000015594221,RID_0042,PID_000014773201
PID_000015301428,RID_0043,PID_000014773290
PID_000015460856,RID_0042,PID_000014773467
PID_000015453649,RID_0042,PID_000014773482
PID_000015974702,RID_0042,PID_000014773494
PID_000014536019,RID_0011,PID_000014773541
PID_000014642026,RID_0042,PID_000014773570
PID_000014574874,RID_0043,PID_000014773701
PID_000016124648,RID_0043,PID_000014773727
PID_000014798018,RID_0043,PID_000014771865
PID_000014525038,RID_0042,PID_000014772047
PID_000016157441,RID_0047,PID_000014772097
PID_000015939546,RID_0042,PID_000014772685
PID_000015950536,RID_0042,PID_000014773201
PID_000014886868,RID_0043,PID_000014773467
PID_000016002956,RID_0043,PID_000014773482
PID_000014448270,RID_0043,PID_000014773541
PID_000014692542,RID_0043,PID_000014773570
PID_000015020223,RID_0043,PID_000014773701
PID_000015164091,RID_0042,PID_000014773727
PID_000014798018,RID_0042,PID_000014771865
PID_000015785878,RID_0043,PID_000014772047
PID_000016141598,RID_0046,PID_000014772097
PID_000015080622,RID_0043,PID_000014772685
PID_000014473050,RID_0042,PID_000014773201
PID_000015148642,RID_0042,PID_000014773467
PID_000014635677,RID_0043,PID_000014773482
PID_000014384089,RID_0042,PID_000014773541
PID_000015135678,RID_0042,PID_000014773727
PID_000014798228,RID_0042,PID_000014771865
PID_000016140203,RID_0046,PID_000014772097
PID_000014473049,RID_0042,PID_000014773201
PID_000014608433,RID_0043,PID_000014773467
PID_000015567777,RID_0042,PID_000014773482
PID_000015511851,RID_0043,PID_000014773727
PID_000014787878,RID_0043,PID_000014771865
PID_000016121512,RID_0046,PID_000014772097
PID_000015765325,RID_0043,PID_000014773201
PID_000015690082,RID_0042,PID_000014773467
PID_000014481928,RID_0042,PID_000014773482
PID_000014490595,RID_0043,PID_000014773727
PID_000014782974,RID_0043,PID_000014771865
PID_000016121495,RID_0046,PID_000014772097
PID_000015681183,RID_0042,PID_000014773467
PID_000015128542,RID_0042,PID_000014773727
PID_000015254867,RID_0043,PID_000014771865
PID_000016121515,RID_0042,PID_000014772097
PID_000015612300,RID_0043,PID_000014773467
PID_000014373647,RID_0043,PID_000014773727
PID_000015254988,RID_0042,PID_000014771865
PID_000015468816,RID_0046,PID_000014772097
PID_000014663958,RID_0043,PID_000014773467
PID_000015634962,RID_0046,PID_000014771865
PID_000015464207,RID_0046,PID_000014772097
PID_000015914031,RID_0042,PID_000014773467
PID_000014988417,RID_0043,PID_000014771865
PID_000015394710,RID_0042,PID_000014772097
PID_000015304259,RID_0043,PID_000014773467
PID_000014708029,RID_0042,PID_000014771865
PID_000015394347,RID_0046,PID_000014772097
PID_000015130314,RID_0043,PID_000014771865
PID_000015394710,RID_0046,PID_000014772097
PID_000014876108,RID_0046,PID_000014772097
PID_000014855471,RID_0042,PID_000014772097
PID_000014774088,RID_0046,PID_000014772097
PID_000016018119,RID_0011,PID_000014772097
PID_000015998056,RID_0046,PID_000014772097
PID_000015232716,RID_0046,PID_000014772097
PID_000015231427,RID_0046,PID_000014772097
PID_000015225872,RID_0046,PID_000014772097
PID_000015223812,RID_0046,PID_000014772097
PID_000015223799,RID_0046,PID_000014772097
PID_000015202526,RID_0046,PID_000014772097
PID_000015202214,RID_0042,PID_000014772097
PID_000014634913,RID_0043,PID_000014772097
PID_000014634913,RID_0046,PID_000014772097
PID_000014634913,RID_0042,PID_000014772097
PID_000014624192,RID_0046,PID_000014772097
PID_000014565691,RID_0046,PID_000014772097
PID_000014562977,RID_0046,PID_000014772097
PID_000014551511,RID_0046,PID_000014772097
PID_000014999316,RID_0046,PID_000014772097
PID_000014941776,RID_0042,PID_000014772097
PID_000014941776,RID_0046,PID_000014772097
PID_000014937662,RID_0046,PID_000014772097
PID_000014938379,RID_0046,PID_000014772097
PID_000014930186,RID_0046,PID_000014772097
PID_000014911659,RID_0046,PID_000014772097
PID_000014895646,RID_0009,PID_000014772097
PID_000015613851,RID_0011,PID_000014772097
PID_000015504708,RID_0011,PID_000014772097
PID_000015504708,RID_0043,PID_000014772097
PID_000014744041,RID_0046,PID_000014772097
PID_000014734123,RID_0046,PID_000014772097
PID_000014724765,RID_0046,PID_000014772097
PID_000014723533,RID_0046,PID_000014772097
PID_000014722233,RID_0046,PID_000014772097
PID_000014718464,RID_0046,PID_000014772097
PID_000014715509,RID_0043,PID_000014772097
PID_000014711680,RID_0046,PID_000014772097
PID_000014675555,RID_0046,PID_000014772097
PID_000014673475,RID_0046,PID_000014772097
PID_000014669452,RID_0046,PID_000014772097
PID_000015981266,RID_0046,PID_000014772097
PID_000015925801,RID_0042,PID_000014772097
PID_000015924976,RID_0046,PID_000014772097
PID_000015889986,RID_0046,PID_000014772097
PID_000015884582,RID_0046,PID_000014772097
PID_000015320133,RID_0046,PID_000014772097
PID_000015294991,RID_0046,PID_000014772097
PID_000014546316,RID_0004,PID_000014772097
PID_000014546316,RID_0046,PID_000014772097
PID_000014532489,RID_0043,PID_000014772097
PID_000014507271,RID_0043,PID_000014772097
PID_000014507271,RID_0009,PID_000014772097
PID_000014500919,RID_0046,PID_000014772097
PID_000014467594,RID_0046,PID_000014772097
PID_000014456934,RID_0046,PID_000014772097
PID_000014445044,RID_0046,PID_000014772097
PID_000014440451,RID_0047,PID_000014772097
PID_000014440445,RID_0046,PID_000014772097
PID_000015842830,RID_0046,PID_000014772097
PID_000015842846,RID_0046,PID_000014772097
PID_000015842859,RID_0046,PID_000014772097
PID_000015843035,RID_0046,PID_000014772097
PID_000015822075,RID_0046,PID_000014772097
PID_000015821419,RID_0046,PID_000014772097
PID_000015820882,RID_0046,PID_000014772097
PID_000015790088,RID_0046,PID_000014772097
PID_000015088479,RID_0046,PID_000014772097
PID_000015049290,RID_0046,PID_000014772097
PID_000015037632,RID_0046,PID_000014772097
PID_000015035584,RID_0046,PID_000014772097
PID_000015035584,RID_0043,PID_000014772097
PID_000015035584,RID_0042,PID_000014772097
PID_000015027147,RID_0046,PID_000014772097
PID_000014405862,RID_0046,PID_000014772097
PID_000014795101,RID_0042,PID_000014773925
PID_000014610408,RID_0009,PID_000014774029
PID_000014784820,RID_0043,PID_000014774243
PID_000015894176,RID_0042,PID_000014774346
PID_000016164303,RID_0043,PID_000014774448
PID_000016159023,RID_0051,PID_000014774656
PID_000014556115,RID_0042,PID_000014774686
PID_000016153104,RID_0032,PID_000014774770
PID_000014617393,RID_0042,PID_000014774815
PID_000015479803,RID_0047,PID_000014775036
PID_000014777001,RID_0042,PID_000014775078
PID_000014609827,RID_0042,PID_000014775199
PID_000015136453,RID_0043,PID_000014775362
PID_000014462836,RID_0043,PID_000014775384
PID_000016133439,RID_0043,PID_000014775461
PID_000014792984,RID_0042,PID_000014775498
PID_000015175937,RID_0043,PID_000014775643
PID_000016162390,RID_0042,PID_000014775721
PID_000014925189,RID_0042,PID_000014775860
PID_000014395356,RID_0043,PID_000014774243
PID_000014507271,RID_0042,PID_000014774346
PID_000016146496,RID_0043,PID_000014774448
PID_000016159117,RID_0051,PID_000014774656
PID_000016146911,RID_0032,PID_000014774770
PID_000014715393,RID_0042,PID_000014774815
PID_000015475471,RID_0047,PID_000014775036
PID_000014609872,RID_0043,PID_000014775078
PID_000014547184,RID_0042,PID_000014775362
PID_000014446003,RID_0042,PID_000014775384
PID_000015058640,RID_0042,PID_000014775461
PID_000014776427,RID_0052,PID_000014775498
PID_000015531865,RID_0043,PID_000014775643
PID_000015299394,RID_0043,PID_000014775721
PID_000014887970,RID_0043,PID_000014774448
PID_000016148933,RID_0051,PID_000014774656
PID_000016136709,RID_0032,PID_000014774770
PID_000014480179,RID_0043,PID_000014774815
PID_000015420146,RID_0047,PID_000014775036
PID_000015597102,RID_0043,PID_000014775362
PID_000014414448,RID_0043,PID_000014775384
PID_000014776416,RID_0043,PID_000014775498
PID_000014466247,RID_0042,PID_000014775643
PID_000015299392,RID_0043,PID_000014775721
PID_000014945281,RID_0043,PID_000014774448
PID_000016134231,RID_0051,PID_000014774656
PID_000016127642,RID_0032,PID_000014774770
PID_000015403810,RID_0047,PID_000014775036
PID_000014776416,RID_0052,PID_000014775498
PID_000015299277,RID_0043,PID_000014775721
PID_000014544007,RID_0043,PID_000014774448
PID_000016119325,RID_0051,PID_000014774656
PID_000015433900,RID_0033,PID_000014774770
PID_000015400181,RID_0047,PID_000014775036
PID_000014530816,RID_0043,PID_000014775498
PID_000015852903,RID_0042,PID_000014775721
PID_000014372579,RID_0042,PID_000014774448
PID_000015460340,RID_0051,PID_000014774656
PID_000014617789,RID_0043,PID_000014774770
PID_000015380638,RID_0032,PID_000014775036
PID_000015803363,RID_0052,PID_000014775498
PID_000014835242,RID_0042,PID_000014774656
PID_000014906729,RID_0033,PID_000014774770
PID_000014837910,RID_0047,PID_000014775036
PID_000015180963,RID_0051,PID_000014774656
PID_000014743690,RID_0032,PID_000014774770
PID_000014832370,RID_0047,PID_000014775036
PID_000014637937,RID_0051,PID_000014774656
PID_000014713680,RID_0033,PID_000014774770
PID_000014777001,RID_0047,PID_000014775036
PID_000014635677,RID_0051,PID_000014774656
PID_000014651751,RID_0032,PID_000014774770
PID_000014775078,RID_0047,PID_000014775036
PID_000014600183,RID_0051,PID_000014774656
PID_000015883106,RID_0032,PID_000014774770
PID_000016055011,RID_0047,PID_000014775036
PID_000015730373,RID_0051,PID_000014774656
PID_000015764223,RID_0032,PID_000014774770
PID_000015212559,RID_0047,PID_000014775036
PID_000014981754,RID_0051,PID_000014774656
PID_000015097076,RID_0019,PID_000014774770
PID_000015671948,RID_0047,PID_000014775036
PID_000014941004,RID_0051,PID_000014774656
PID_000015097076,RID_0032,PID_000014774770
PID_000015663264,RID_0047,PID_000014775036
PID_000015533412,RID_0051,PID_000014774656
PID_000015094109,RID_0032,PID_000014774770
PID_000015622264,RID_0047,PID_000014775036
PID_000014703284,RID_0051,PID_000014774656
PID_000015094171,RID_0032,PID_000014774770
PID_000014961886,RID_0047,PID_000014775036
PID_000014703278,RID_0051,PID_000014774656
PID_000015062383,RID_0019,PID_000014774770
PID_000014769053,RID_0047,PID_000014775036
PID_000014701587,RID_0043,PID_000014774656
PID_000015062383,RID_0032,PID_000014774770
PID_000014655277,RID_0047,PID_000014775036
PID_000015343912,RID_0051,PID_000014774656
PID_000015062383,RID_0042,PID_000014774770
PID_000014655277,RID_0032,PID_000014775036
PID_000014546029,RID_0051,PID_000014774656
PID_000015887863,RID_0047,PID_000014775036
PID_000014523606,RID_0051,PID_000014774656
PID_000015887868,RID_0047,PID_000014775036
PID_000014461968,RID_0051,PID_000014774656
PID_000015881751,RID_0047,PID_000014775036
PID_000014432612,RID_0051,PID_000014774656
PID_000015880657,RID_0047,PID_000014775036
PID_000015839668,RID_0051,PID_000014774656
PID_000015881748,RID_0047,PID_000014775036
PID_000015017970,RID_0051,PID_000014774656
PID_000015373813,RID_0047,PID_000014775036
PID_000015017564,RID_0051,PID_000014774656
PID_000015373804,RID_0047,PID_000014775036
PID_000014505779,RID_0042,PID_000014775036
PID_000014505779,RID_0043,PID_000014775036
PID_000014505779,RID_0047,PID_000014775036
PID_000015080501,RID_0047,PID_000014775036
PID_000016047055,RID_0042,PID_000014776037
PID_000014807973,RID_0042,PID_000014776165
PID_000015286157,RID_0043,PID_000014776174
PID_000016132252,RID_0043,PID_000014776285
PID_000016128895,RID_0047,PID_000014776327
PID_000014854167,RID_0043,PID_000014776334
PID_000014655942,RID_0033,PID_000014776367
PID_000015950586,RID_0043,PID_000014776403
PID_000014775498,RID_0042,PID_000014776416
PID_000015803363,RID_0042,PID_000014776427
PID_000014854313,RID_0042,PID_000014776477
PID_000014946871,RID_0043,PID_000014776525
PID_000014731302,RID_0042,PID_000014776613
PID_000015444643,RID_0042,PID_000014776886
PID_000014775078,RID_0043,PID_000014777001
PID_000014961366,RID_0043,PID_000014777024
PID_000015663657,RID_0043,PID_000014777061
PID_000015488255,RID_0042,PID_000014777146
PID_000015458592,RID_0042,PID_000014777154
PID_000014777298,RID_0043,PID_000014777282
PID_000015788182,RID_0043,PID_000014777296
PID_000014777282,RID_0042,PID_000014777298
PID_000014777298,RID_0042,PID_000014777305
PID_000015238448,RID_0042,PID_000014777386
PID_000015211001,RID_0011,PID_000014777392
PID_000016127713,RID_0043,PID_000014777550
PID_000015526735,RID_0043,PID_000014777553
PID_000016167027,RID_0042,PID_000014777670
PID_000016162976,RID_0046,PID_000014777694
PID_000014777730,RID_0043,PID_000014777717
PID_000014777717,RID_0042,PID_000014777730
PID_000015896810,RID_0043,PID_000014777777
PID_000014639447,RID_0043,PID_000014777805
PID_000016158062,RID_0043,PID_000014777828
PID_000014738419,RID_0042,PID_000014776037
PID_000015299115,RID_0043,PID_000014776165
PID_000014527537,RID_0042,PID_000014776174
PID_000016118186,RID_0043,PID_000014776285
PID_000015479657,RID_0047,PID_000014776327
PID_000015803513,RID_0009,PID_000014776334
PID_000014520351,RID_0042,PID_000014776403
PID_000015803363,RID_0043,PID_000014776416
PID_000014390737,RID_0043,PID_000014776477
PID_000014946773,RID_0042,PID_000014776525
PID_000015441002,RID_0042,PID_000014776886
PID_000014769053,RID_0042,PID_000014777001
PID_000014900615,RID_0042,PID_000014777024
PID_000015661666,RID_0042,PID_000014777061
PID_000015688468,RID_0043,PID_000014777146
PID_000015131299,RID_0043,PID_000014777154
PID_000015238448,RID_0042,PID_000014777282
PID_000015089064,RID_0043,PID_000014777296
PID_000014777305,RID_0043,PID_000014777298
PID_000015556937,RID_0009,PID_000014777392
PID_000014839107,RID_0004,PID_000014777550
PID_000016156028,RID_0043,PID_000014777694
PID_000016095430,RID_0042,PID_000014777717
PID_000015325883,RID_0009,PID_000014777777
PID_000014748134,RID_0042,PID_000014777828
PID_000014688395,RID_0043,PID_000014776037
PID_000014496111,RID_0042,PID_000014776174
PID_000015487717,RID_0047,PID_000014776285
PID_000015472746,RID_0047,PID_000014776327
PID_000015214110,RID_0043,PID_000014776886
PID_000014676430,RID_0042,PID_000014777024
PID_000014386873,RID_0042,PID_000014777061
PID_000015688111,RID_0043,PID_000014777146
PID_000015149472,RID_0042,PID_000014777282
PID_000014706878,RID_0043,PID_000014777392
PID_000016149810,RID_0046,PID_000014777694
PID_000016033535,RID_0043,PID_000014777717
PID_000014514815,RID_0042,PID_000014777777
PID_000014444515,RID_0043,PID_000014777828
PID_000014688701,RID_0043,PID_000014776037
PID_000014496111,RID_0043,PID_000014776174
PID_000015474383,RID_0047,PID_000014776285
PID_000015472746,RID_0046,PID_000014776327
PID_000014981216,RID_0047,PID_000014776886
PID_000014508680,RID_0052,PID_000014777024
PID_000015660418,RID_0043,PID_000014777146
PID_000014531669,RID_0043,PID_000014777282
PID_000015861021,RID_0015,PID_000014777392
PID_000016148783,RID_0046,PID_000014777694
PID_000015943541,RID_0046,PID_000014776037
PID_000014390737,RID_0043,PID_000014776174
PID_000015400889,RID_0043,PID_000014776285
PID_000015463342,RID_0047,PID_000014776327
PID_000015825592,RID_0047,PID_000014776886
PID_000015827397,RID_0042,PID_000014777024
PID_000015748746,RID_0042,PID_000014777146
PID_000015067040,RID_0042,PID_000014777392
PID_000016122437,RID_0046,PID_000014777694
PID_000014475309,RID_0043,PID_000014776037
PID_000015401087,RID_0043,PID_000014776285
PID_000015442355,RID_0047,PID_000014776327
PID_000015045361,RID_0043,PID_000014777024
PID_000016122333,RID_0046,PID_000014777694
PID_000014779600,RID_0043,PID_000014776285
PID_000015427234,RID_0047,PID_000014776327
PID_000016119105,RID_0046,PID_000014777694
PID_000014623110,RID_0042,PID_000014776285
PID_000015427234,RID_0046,PID_000014776327
PID_000015421551,RID_0046,PID_000014777694
PID_000014620649,RID_0042,PID_000014776285
PID_000015390601,RID_0047,PID_000014776327
PID_000014870172,RID_0046,PID_000014777694
PID_000014997670,RID_0043,PID_000014776285
PID_000014866183,RID_0046,PID_000014776327
PID_000014871941,RID_0046,PID_000014777694
PID_000014988445,RID_0042,PID_000014776285
PID_000014857376,RID_0046,PID_000014776327
PID_000014870166,RID_0042,PID_000014777694
PID_000014928193,RID_0043,PID_000014776285
PID_000014857376,RID_0047,PID_000014776327
PID_000014866055,RID_0047,PID_000014777694
PID_000015591925,RID_0047,PID_000014776285
PID_000014857350,RID_0047,PID_000014776327
PID_000014865795,RID_0046,PID_000014777694
PID_000014726438,RID_0042,PID_000014776285
PID_000014847148,RID_0046,PID_000014776327
PID_000014865795,RID_0043,PID_000014777694
PID_000014726438,RID_0043,PID_000014776285
PID_000014847432,RID_0046,PID_000014776327
PID_000014788951,RID_0046,PID_000014777694
PID_000015912303,RID_0009,PID_000014776285
PID_000014840195,RID_0047,PID_000014776327
PID_000014789768,RID_0046,PID_000014777694
PID_000014532232,RID_0042,PID_000014776285
PID_000015187009,RID_0047,PID_000014776327
PID_000014784404,RID_0042,PID_000014777694
PID_000014502776,RID_0043,PID_000014776285
PID_000016055496,RID_0047,PID_000014776327
PID_000016079993,RID_0046,PID_000014777694
PID_000015773871,RID_0042,PID_000014776285
PID_000016053935,RID_0047,PID_000014776327
PID_000016034573,RID_0046,PID_000014777694
PID_000015129875,RID_0042,PID_000014776285
PID_000016011523,RID_0047,PID_000014776327
PID_000016029763,RID_0042,PID_000014777694
PID_000015995585,RID_0047,PID_000014776327
PID_000015178475,RID_0046,PID_000014777694
PID_000014637852,RID_0047,PID_000014776327
PID_000015140608,RID_0046,PID_000014777694
PID_000014634749,RID_0047,PID_000014776327
PID_000014603706,RID_0046,PID_000014777694
PID_000014631276,RID_0046,PID_000014776327
PID_000014603748,RID_0042,PID_000014777694
PID_000014625351,RID_0046,PID_000014776327
PID_000014574001,RID_0042,PID_000014777694
PID_000014619367,RID_0047,PID_000014776327
PID_000014573991,RID_0046,PID_000014777694
PID_000014619367,RID_0043,PID_000014776327
PID_000014574001,RID_0043,PID_000014777694
PID_000014611314,RID_0047,PID_000014776327
PID_000015735905,RID_0046,PID_000014777694
PID_000014608961,RID_0047,PID_000014776327
PID_000015661727,RID_0046,PID_000014777694
PID_000014605778,RID_0046,PID_000014776327
PID_000015625433,RID_0046,PID_000014777694
PID_000014599423,RID_0042,PID_000014776327
PID_000015620422,RID_0046,PID_000014777694
PID_000014599423,RID_0047,PID_000014776327
PID_000015616971,RID_0046,PID_000014777694
PID_000014597572,RID_0047,PID_000014776327
PID_000015561709,RID_0046,PID_000014777694
PID_000014594301,RID_0047,PID_000014776327
PID_000015538059,RID_0046,PID_000014777694
PID_000015712552,RID_0047,PID_000014776327
PID_000015981522,RID_0046,PID_000014777694
PID_000015712598,RID_0047,PID_000014776327
PID_000015930573,RID_0046,PID_000014777694
PID_000015705090,RID_0047,PID_000014776327
PID_000015920162,RID_0046,PID_000014777694
PID_000015705256,RID_0047,PID_000014776327
PID_000015920398,RID_0043,PID_000014777694
PID_000015704726,RID_0047,PID_000014776327
PID_000015920369,RID_0046,PID_000014777694
PID_000015703123,RID_0047,PID_000014776327
PID_000015920421,RID_0046,PID_000014777694
PID_000015666188,RID_0047,PID_000014776327
PID_000015920162,RID_0042,PID_000014777694
PID_000015664359,RID_0047,PID_000014776327
PID_000015920369,RID_0004,PID_000014777694
PID_000014967263,RID_0046,PID_000014776327
PID_000015920207,RID_0046,PID_000014777694
PID_000014923900,RID_0042,PID_000014776327
PID_000015920188,RID_0046,PID_000014777694
PID_000014923900,RID_0047,PID_000014776327
PID_000015920421,RID_0042,PID_000014777694
PID_000014923900,RID_0046,PID_000014776327
PID_000015920398,RID_0046,PID_000014777694
PID_000015609062,RID_0047,PID_000014776327
PID_000015914815,RID_0009,PID_000014777694
PID_000015589837,RID_0047,PID_000014776327
PID_000015880953,RID_0046,PID_000014777694
PID_000015582327,RID_0047,PID_000014776327
PID_000015331342,RID_0043,PID_000014777694
PID_000015528668,RID_0047,PID_000014776327
PID_000014542674,RID_0046,PID_000014777694
PID_000015521576,RID_0047,PID_000014776327
PID_000014487191,RID_0046,PID_000014777694
PID_000015520230,RID_0047,PID_000014776327
PID_000014487201,RID_0046,PID_000014777694
PID_000015511998,RID_0047,PID_000014776327
PID_000014487245,RID_0046,PID_000014777694
PID_000014749328,RID_0047,PID_000014776327
PID_000014485789,RID_0046,PID_000014777694
PID_000014748866,RID_0047,PID_000014776327
PID_000014485018,RID_0046,PID_000014777694
PID_000014733495,RID_0046,PID_000014776327
PID_000014484693,RID_0046,PID_000014777694
PID_000014730145,RID_0046,PID_000014776327
PID_000014485014,RID_0046,PID_000014777694
PID_000014726673,RID_0047,PID_000014776327
PID_000014477310,RID_0046,PID_000014777694
PID_000014669584,RID_0047,PID_000014776327
PID_000014477281,RID_0046,PID_000014777694
PID_000014669584,RID_0046,PID_000014776327
PID_000014475184,RID_0046,PID_000014777694
PID_000014665954,RID_0046,PID_000014776327
PID_000014475118,RID_0046,PID_000014777694
PID_000014651902,RID_0047,PID_000014776327
PID_000014476905,RID_0046,PID_000014777694
PID_000014649615,RID_0047,PID_000014776327
PID_000014476831,RID_0046,PID_000014777694
PID_000015949593,RID_0047,PID_000014776327
PID_000014475129,RID_0046,PID_000014777694
PID_000015919157,RID_0047,PID_000014776327
PID_000014475565,RID_0047,PID_000014777694
PID_000015324886,RID_0047,PID_000014776327
PID_000014475586,RID_0046,PID_000014777694
PID_000015310416,RID_0047,PID_000014776327
PID_000014475575,RID_0046,PID_000014777694
PID_000015264077,RID_0047,PID_000014776327
PID_000014475120,RID_0046,PID_000014777694
PID_000015264077,RID_0004,PID_000014776327
PID_000014476881,RID_0046,PID_000014777694
PID_000014545678,RID_0046,PID_000014776327
